FID,species,TAG0305,jan38,oct43,jun54,may67,jan80,may94,jul04,aug12,jul14,jun16,jul18,aug20,POINT_X,POINT_Y,usecode,surfgeol,soilgrid,tpi_500,slope9m,floaccum9m,solradmara
576,QUAG,NA,2,2,2,2,2,2,2,2,2,0,0,0,770757.0233,3843956.441,1,Qc,8,17.3829002,24.8118,4,948499
577,QUAG,NA,2,2,2,2,2,2,2,2,2,2,1,1,770829.9636,3843956.523,1,Qc,8,12.2805004,3.3722899,3,1079780
578,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,770792.224,3843962.596,2,Qc,8,10.2414999,8.9301395,1,1050140
579,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,1,770835.1771,3843964.073,1,Qc,8,12.2621002,4.6300201,0,1079280
580,QULO,NA,2,2,2,2,1,0,0,0,0,0,0,0,771213,3843973,1,Qp,2,-14.5078001,5.6089902,1,1091880
581,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,771118.6,3843975.234,1,Qt3s,23,-23.6245995,5.6089902,0,1083790
582,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,770813.4367,3843979.095,2,Qc,8,8.4106102,4.05091,98,1069570
583,QULO,NA,2,2,2,2,2,0,0,0,0,0,0,0,771343.5026,3843980.987,1,Qp,2,-11.1452999,5.02004,1,1098010
584,QUAG,NA,2,2,2,2,2,2,2,2,2,1,0,0,770737.9486,3843984.528,1,Qc,8,16.1989994,26.6004009,1,946253
585,QUAG,NA,2,2,2,2,2,2,2,1,0,0,0,0,770786.6467,3843987.788,1,Qc,8,5.1158099,12.1919003,30,1028560
586,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770831.7125,3843988.25,2,Qc,8,9.4696999,4.4923501,0,1075420
587,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770795.3942,3843990.077,1,Qc,8,4.75418,7.5061402,26,1046300
588,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,770813.8175,3843990.25,2,Qc,8,7.4110999,6.81322,0,1062160
589,QULO,160,2,2,2,2,2,2,2,2,2,2,2,2,771080.8563,3843999.206,1,Qt3s,19,-22.2275009,3.1798301,0,1090800
590,QUAG,2240,2,2,2,2,2,2,2,2,2,2,2,2,771395.5295,3843999.388,1,Qp,2,-10.5808001,3.55425,3,1085790
591,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,770825.07,3844000.307,2,Qc,8,7.7558899,11.9947004,0,1020190
592,QULO,958,2,2,2,2,2,2,2,2,2,2,2,2,771239.6128,3844001.29,1,Qp,2,-13.2531004,2.5148399,3,1096560
593,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770773.4083,3844003.172,2,Qc,8,2.78232,17.4783001,2,993424
594,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,770807.495,3844003.192,2,Qc,8,5.59866,6.7213702,1,1058590
595,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,770817.435,3844003.29,2,Qc,8,7.2553101,8.7216301,0,1041690
596,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,770831.19,3844005.768,2,Qc,8,8.0944796,11.9947004,0,1020190
597,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,1,770820.6808,3844008.133,2,Qc,8,6.3937101,15.2629004,0,991859
598,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770762.0417,3844008.903,2,Qc,8,4.64362,16.2777004,0,1020040
599,QULO,NA,2,2,2,0,0,0,0,0,0,0,0,0,771267,3844010,1,Qp,2,-12.2460003,3.55425,0,1085220
600,QULO,NA,2,2,1,1,0,0,0,0,0,0,0,0,771309,3844010,1,Qp,2,-11.0307999,3.55425,5,1099500
601,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,770814.215,3844010.385,2,Qc,8,5.8878198,9.4623203,0,1034780
602,QUDO,NA,2,2,2,2,1,0,0,0,0,0,0,0,771425,3844011,1,Qp,2,-10.0872002,3.1798301,3,1093830
603,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,770827.735,3844014.538,2,Qc,8,4.6618299,17.2530003,2,972321
604,QUDO,1386,2,2,2,2,2,2,2,2,2,2,2,2,771406.9766NA9,3844016.847,1,Qp,2,-10.8528996,4.6300201,230,1102460
605,QULO,938,2,2,2,2,2,2,2,2,2,2,1,1,770844.235,3844017.962,2,Qc,8,2.7752099,16.5538006,0,995175
606,QULO,NA,2,2,2,2,0,0,0,0,0,0,0,0,771414.8773,3844018.785NA9,1,Qp,2,-10.6337004,5.6089902,220,1094220
607,QULO,159,2,2,2,2,2,2,2,2,2,2,2,1,771116.43,3844022.806,1,Qt3s,23,-21.5582008,3.55425,0,1097650
608,QULO,896,2,2,2,2,2,2,2,2,2,2,2,2,771458.0781,3844023.507NA9,1,Qp,2,-11.2874002,2.24963,0,1087070
609,QUDO,1399,2,2,2,2,2,2,2,2,2,2,2,1,771290.2327,3844023.762NA9,1,Qp,2,-11.2929001,4.05091,1315,1095450
610,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,770859.8375,3844024.153,2,Qc,8,-0.454498,15.5241003,3,1003210
611,QUSP,NA,2,2,0,0,0,0,0,0,0,0,0,0,771140,3844019.017,2,Qt3s,23,-23.0573997,10.4979,1405,1079750
612,QUAG,NA,2,2,2,2,2,2,2,0,0,0,0,0,771338.35NA999,3844030.151NA9,1,Qp,2,-10.9805002,4.05091,0,1096040
613,QUAG,NA,2,2,2,2,0,0,0,0,0,0,0,0,771399.1101NA9,3844032.702,1,Qp,2,-9.8937702,5.6089902,1,1094080
614,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770774.4781,3844033.222,2,Qc,8,0.289398,11.9947004,37,1055750
615,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770810.455,3844035.365,2,Qc,8,-1.0209399,10.0249996,223,1043820
616,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,0,770755.3743,3844037.686,1,Qc,8,2.6805999,14.9576998,3,1063180
617,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770857.86,3844038.422,2,Qc,8,-3.8260801,14.3240995,3,1017570
618,QUAG,2246,2,2,2,2,2,2,2,2,2,1,1,1,771116.4437,3844042.367,1,Qc,23,-21.9703007,6.0379901,0,1097510
619,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,771147.8409,3844037.522,1,Qt3s,23,-19.2269993,4.7636399,0,1088680
620,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770867.8481,3844042.802,2,Qc,8,-5.3689599,13.3070002,5,1022000
621,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,1,770784.7344,3844042.706,2,Qc,8,-1.22589,8.0617199,1,1068550
622,QULO,NA,2,2,2,2,0,0,0,0,0,0,0,0,771339.9518,3844044.637,1,Qp,2,-10.2000999,5.6089902,0,1107800
623,QULO,939,2,2,2,2,2,2,2,2,2,2,2,2,770845.775,3844045.768,1,Qc,8,-3.7911699,12.1919003,8,1032590
624,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,771141.8958,3844045.456,1,Qt3s,23,-21.4997005,12.3857002,5,1084190
625,QUAG,NA,2,2,2,2,2,2,2,2,2,2,1,0,770794.5188,3844047.206,1,Qc,8,-1.4536999,4.6300201,44,1070060
626,QUAG,NA,2,2,2,2,2,2,2,2,2,2,1,0,770752.3622,3844048.762,1,Qc,8,2.1475501,15.5978003,0,1045630
627,QUAG,2248,2,2,2,2,2,2,2,2,2,2,1,1,771114.0625,3844049,1,Qc,23,-21.1665993,6.3401899,0,1086640
628,QUDO,NA,2,2,1,0,0,0,0,0,0,0,0,0,771412.3538,3844050.549,1,Qp,2,-10.3413,4.05091,71,1096460
629,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,771479.4708,3844050.691NA9,1,Qp,2,-11.5060997,4.6300201,0,1102940
630,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,771138.0163,3844051.272,2,Qt3s,2,-21.6667995,12.3857002,5,1084190
631,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770875.4367,3844054.5,2,Qc,8,-8.1403503,10.2643995,8,1052860
632,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770779.375,3844055.5,2,Qc,8,-1.8428,7.1684098,6,1073450
633,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,0,770754.4931,3844056.861,2,Qc,8,2.0041201,15.7075005,1,1024540
634,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770801.9284,3844059.75,2,Qc,8,-2.3094499,7.9071598,45,1057480
635,QUAG,2242,2,2,2,2,2,2,2,2,2,2,2,2,771351.9878,3844060.895,1,Qp,2,-10.2635002,1.12525,0,1091070
636,QULO,937,2,2,2,2,2,2,2,2,2,2,2,2,770956.4909,3844068.248,1,Qc,8,-18.1588001,6.81322,37,1067370
637,QULO,158,2,2,2,2,2,2,2,1,0,0,0,0,771108.6875,3844070,1,Qc,23,-23.7521,8.9301395,1,1050790
638,QULO,870,2,2,2,2,2,2,2,2,2,2,2,2,771256.3628,3844071.29,1,Qp,2,-12.9247999,3.55425,19,1084630
639,QUAG,1458,2,2,2,2,2,2,2,2,2,2,2,2,771638.4342,3844077.971,1,Qc,13,2.1466999,20.4393005,3,952896
640,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770878.4467,3844078.345,1,Qc,8,-11.5234003,10.5553999,2,1055530
641,QULO,888,2,2,2,2,2,2,2,2,2,2,2,1,771620.125,3844078.5,1,Qc,13,-1.41302,25.2394009,1,923729
642,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770786.9325,3844078.787,1,Qc,8,-2.9107399,9.5904398,76,1081770
643,QULO,157,2,2,2,2,2,2,2,2,2,2,2,2,771055.0342,3844080.062,1,Qp,19,-23.0333996,0,0,1091480
644,QULO,953,2,2,2,2,2,2,2,2,2,2,2,1,771624.75,3844080.25,1,Qc,13,0.320282,23.4561996,1,935734
645,QULO,964,2,2,2,2,2,2,2,2,2,2,2,2,771201.3401NA9,3844080.895,1,Qp,2,-15.2714005,2.24963,75,1085580
646,QUAG,2254,2,2,2,2,2,2,2,2,2,2,2,2,771088.0125,3844083.221,1,Qp,23,-24.6653996,6.7213702,2,1064000
647,QUAG,NA,2,2,2,2,2,2,2,2,2,1,0,0,770737.2917,3844084.583,1,Qc,8,6.10217,24.1483002,11,1036860
648,QULO,940,2,2,2,2,2,2,2,2,2,2,2,2,770825.9667,3844085.173,1,Qc,8,-6.95682,9.4623203,142,1078720
649,QUAG,2253,2,2,2,2,2,2,2,2,2,2,2,2,771100.2115,3844084.103,1,Qt3s,23,-25.2346992,5.6089902,2,1069030
650,QULO,955,2,2,2,2,2,2,2,2,2,2,2,2,771631.005,3844087.827,1,Qc,13,-2.87463,26.7933006,4,888058
651,QULO,954,2,2,2,2,2,2,2,2,2,2,2,2,771639.3375,3844088.982,1,Qc,13,-2.39465,25.3920994,0,893643
652,QULO,963,2,2,2,2,2,2,2,2,2,2,2,2,771208.845,3844091.469,1,Qp,2,-15.4146004,3.1798301,22,1091820
653,QULO,844,2,2,2,2,2,2,2,2,2,2,2,2,771181.3209,3844100.789,1,Qp,2,-17.6830006,5.6089902,22,1084470
654,QULO,564,2,2,2,2,2,2,2,2,2,2,2,2,771304.6846,3844101.383,1,Qp,21,-11.3914003,3.55425,0,1085440
655,QULO,961,2,2,2,2,2,2,2,2,2,2,2,2,771139.1178NA9,3844106.783,1,Qp,2,-19.5126991,4.05091,1,1093390
656,QULO,957,2,2,2,2,2,2,2,2,2,2,2,2,771291.7324,3844109.802,1,Qp,21,-11.9461002,3.55425,7,1085310
657,QUSP,NA,2,1,0,0,0,0,0,0,0,0,0,0,771085,3844111,1,Qt3s,23,-24.2847996,3.55425,0,1096190
658,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770756.0517,3844111.402,1,Qc,8,4.0180702,13.9526997,2,1088630
659,QULO,962,2,2,2,2,2,2,2,2,2,2,2,2,771155.3027NA9,3844117.8224NA,1,Qp,2,-18.3712006,2.5148399,2,1088280
660,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,771330.1188,3844122.075,1,Qp,21,-10.2168999,8.7216301,1,1079330
661,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,771335.9313,3844126.194,1,Qp,21,-10.7110004,8.9985104,0,1072160
662,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,0,771342.0274NA9,3844133.293,1,Qp,21,-11.2322998,8.9985104,1,1057650
663,QULO,647,2,2,2,2,2,2,2,2,2,2,2,2,771500.4375,3844138,1,Qp,13,-14.2054005,4.05091,10,1095240
664,QULO,845,2,2,2,2,2,2,2,2,2,2,2,2,771209.6977NA9,3844139.5724NA,1,Qp,2,-16.0811996,3.1798301,2,1091480
665,QULO,145,2,2,2,2,2,2,2,2,2,2,2,2,770794.0634,3844141.21,1,Qc,8,-2.5825801,22.7996006,2,1031520
666,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770774.2492,3844141.518,2,Qc,8,5.0694299,12.6232004,0,1099780
667,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770779.5133,3844144.712,2,Qc,8,4.4688101,25.1046009,0,1030410
668,QUAG,1375,2,2,2,2,2,2,2,2,2,2,2,2,771107.6359,3844151.746,1,Qp,23,-21.9955997,7.1684098,0,1086720
669,QULO,146,2,2,2,2,2,2,2,2,2,2,1,2,770816.3983,3844151.095,1,Qc,8,-9.0293903,15.5241003,5,1056100
670,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770752.3983,3844151.288,2,Qc,8,7.24438,9.96416,0,1092050
671,QULO,149,2,2,2,2,2,2,2,2,2,2,2,2,770848.7492,3844152.095,1,Qc,8,-13.7879,14.1191998,30,1051430
672,QULO,147,2,2,2,2,2,2,2,2,2,2,2,2,770828.5758,3844154.633,1,Qc,8,-10.2552996,11.0035,7,1073280
673,QULO,148,2,2,2,2,2,2,2,2,2,2,2,2,770835.8525,3844157.115,1,Qc,8,-11.6990995,11.0035,7,1073280
674,QULO,956,2,2,2,2,2,2,2,2,2,2,2,2,771269.5815,3844158.397,1,Qp,21,-12.7937002,4.4923501,1,1076320
675,QULO,2199,2,2,2,2,2,2,2,1,0,0,0,0,770801.4692,3844161.327,1,Qc,8,-5.3102102,18.6716995,8,1054640
676,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770763.6,3844163.288,1,Qc,8,7.9576101,6.3401899,3,1085150
677,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770793.5275,3844163.903,1,Qc,8,-1.01486,23.3917007,7,1024360
678,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,1,770931.22251NA,3844175.98,1,Qc,15,-18.1530991,8.1378403,0,1100070
679,QULO,150,2,2,2,2,2,2,2,2,2,2,2,2,770855.0517,3844179.23,1,Qc,8,-14.836NA,12.3857002,0,1086860
680,QULO,151,2,2,2,2,2,2,2,2,2,2,2,2,770876.8342,3844183.077,1,Qc,15,-16.5046005,8.9301395,3,1106100
681,QUAG,NA,2,2,0,0,0,0,0,0,0,0,0,0,771103.6646,3844193.015,1,Qp,23,-22.55NA5,4.7636399,1,1087750
682,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770942.35,3844186.5,1,Qc,15,-18.5830994,7.0813498,5,1098910
683,QULO,31,2,2,2,2,2,2,2,2,2,2,2,1,771033.6305,3844185.923,1,Qp,23,-22.4127998,3.55425,0,1097650
684,QUAG,2547,2,2,2,2,2,2,2,2,2,2,2,2,770979.3317,3844192.25,1,Qp,15,-21.3920002,9.2003498,5,1101040
685,QULO,144,2,2,2,2,2,2,2,2,2,2,2,2,770841.0009,3844193.615,1,Qc,8,-11.8723001,9.96416,0,1089970
686,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770850.8617,3844194.077,1,Qc,15,-13.2616997,11.4324999,5,1086180
687,QULO,30,2,2,2,2,2,2,2,2,2,2,2,2,771006.5333,3844194.345,1,Qp,15,-20.9050007,4.4923501,4,1103330
688,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770924.235,3844194.462,1,Qc,15,-15.6774998,9.5266104,0,1097200
689,QUAG,2568,2,2,2,2,2,2,2,2,2,2,2,2,770786.7532,3844194.91,1,Qc,8,-0.752106,26.1532001,2,982614
690,QULO,156,2,2,2,2,2,2,2,2,2,2,2,2,770913.9042,3844195.595,1,Qc,15,-15.2383003,4.4923501,0,1102590
691,QUAG,2566,2,2,2,2,2,2,2,2,2,2,2,2,770779.001,3844203.431,1,Qc,8,2.4195299,20.2558994,1,1005950
692,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,770821.8742,3844203.633,1,Qc,8,-8.5131798,15.2629004,3,1075500
693,QUSP,NA,2,2,0,0,0,0,0,0,0,0,0,0,771113.2716,3844203.504,2,Qp,2,-21.4073009,4.05091,0,1092730
694,QULO,641,2,2,2,2,2,2,2,2,2,2,2,2,770913.5392,3844204.75,1,Qc,15,-16.3318005,4.6300201,0,1077820
695,QULO,941,2,2,2,2,2,2,2,2,2,2,2,1,770901.7415,3844211.062,1,Qc,15,-16.1315994,7.5061402,37,1094240
696,QUAG,2570,2,2,2,2,2,2,2,2,2,2,2,2,770776.5289,3844216.801,1,Qc,8,0.994751,16.655899,14,1023740
697,QUAG,NA,2,2,2,2,2,2,1,0,0,0,0,0,770808.0356,3844217.59,1,Qc,8,-7.5584402,17.0568008,7,1044380
698,QULO,642,2,2,2,2,2,2,2,2,2,2,2,2,770840.6586,3844219.356,1,Qc,15,-11.2818003,9.5904398,16,1084480
699,QULO,153,2,2,2,2,2,2,2,2,2,2,2,1,770894.88494NA,3844221.199,1,Qc,15,-14.6492996,8.0617199,35,1089920
700,QUAG,NA,2,2,2,2,2,2,1,0,0,0,0,0,770788.1907,3844221.72,1,Qc,8,-2.19028,17.2530003,0,1036770
701,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,771105.6782,3844219.468,1,Qp,2,-22.7367001,7.5061402,0,1071850
702,QUAG,2567,2,2,2,2,2,2,2,2,2,2,2,2,770775.9084,3844225.25,1,Qc,8,-0.145203,14.9576998,0,1026580
703,QULO,646,2,2,2,2,2,2,2,2,2,2,2,2,771302.7403,3844230.137,1,Qp,21,-13.0434999,7.1684098,2,1089950
704,QULO,152,2,2,2,2,2,2,2,2,2,2,2,2,770877.0545,3844230.66,1,Qc,15,-13.9540005,7.5061402,0,1094230
705,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,771028.186,3844233.25,1,Qp,23,-21.0379009,5.6089902,2,1091740
706,QULO,NA,2,2,2,2,0,0,0,0,0,0,0,0,771305,3844237,1,Qp,21,-12.3744001,5.6089902,1,1093120
707,QUAG,2542,2,2,2,2,2,2,2,2,2,2,2,1,770952.8719,3844238.022,1,Qc,15,-18.2404003,7.1684098,9,1081760
708,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,771007.3234,3844243,1,Qp,15,-20.1940002,6.3401899,4,1087140
709,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,770790.6719,3844246.353,1,Qc,8,-5.3343201,13.9526997,1,1034490
710,QUAG,1373,2,2,2,2,2,2,2,2,2,2,2,2,770957.5,3844246.75,1,Qc,15,-18.9312,7.9071598,13,1083820
711,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,771022.8167,3844246.122,1,Qp,23,-21.2637997,6.3401899,5,1087050
712,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,771036.0212,3844251.962,1,Qp,23,-21.6884995,6.0379901,47,1076420
713,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,771060.7726,3844251.385,1,Qp,23,-22.6329994,7.9071598,1,1082720
714,QUDO,142,2,2,2,2,2,2,2,2,2,2,2,1,770810.809,3844259.181,1,Qc,8,-7.9996901,10.0853996,23,1103340
715,QUDO,1364,2,2,2,2,2,2,2,2,2,2,2,2,770767.184,3844260.849,1,Qc,8,-4.1469102,14.7630997,3,1037250
716,QUAG,NA,2,2,2,2,2,2,2,2,2,2,1,1,771030.0063,3844262.956,2,Qp,23,-21.0256996,6.0379901,38,1097790
717,QULO,644,2,2,2,2,2,2,2,2,2,2,2,2,771226.0912,3844263.912,1,Qp,21,-16.6336994,4.6300201,0,1079130
718,QUAG,NA,2,2,2,2,2,0,0,0,0,0,0,0,770953.971,3844272.978,1,Qc,15,-18.2133999,6.3401899,11,1085860
719,QULO,186,2,2,2,2,2,2,2,2,2,2,2,2,770991.4753,3844284.759,1,Qp,15,-20.0116997,4.7636399,10,1088860
720,QULO,792,2,2,2,2,2,2,2,2,2,2,2,2,771027.1354,3844285.25,1,Qp,23,-20.2689991,5.6089902,0,1084740
721,QULO,645,2,2,2,2,2,2,2,2,2,2,2,2,771344.9291,3844288.637,1,Qp,21,-12.4968996,12.6232004,2,1041870
722,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,771363.6042,3844291.088,1,Qp,21,-11.2826996,8.9301395,1,1053710
723,QUAG,NA,2,2,2,2,0,0,0,0,0,0,0,0,770767.6852,3844293.147,1,Qc,8,-2.67767,12.6232004,9,1095380
724,QULO,NA,2,2,2,2,0,0,0,0,0,0,0,0,771304.4667,3844295.588,1,Qp,21,-13.7665005,4.05091,1,1094580
725,QUAG,2283,2,2,2,2,2,2,2,2,2,2,2,1,771008.3503,3844296.72,1,Qp,15,-20.2450008,5.02004,0,1081810
726,QULO,140,2,2,2,2,2,2,2,2,2,2,2,2,771058.7125,3844294.796,1,Qp,23,-22.8763008,8.7216301,610,1080600
727,QULO,139,2,2,2,2,2,2,2,2,2,2,2,2,771065.2542,3844301.765,1,Qp,23,-23.6931992,8.7216301,610,1080600
728,QULO,26,2,2,2,2,2,2,2,2,2,2,2,2,771062.2854,3844310.646,1,Qp,23,-22.8717995,8.7216301,608,1073510
729,QUDO,27,2,2,2,2,2,2,2,2,2,2,2,1,771030.0568,3844309.19,1,Qp,15,-21.1243,3.55425,0,1083660
730,QUDO,NA,2,2,2,2,1,0,0,0,0,0,0,0,771179.1253,3844311.813,1,Qp,2,-17.6744995,3.55425,0,1083950
731,QUDO,NA,2,2,2,2,2,2,0,0,0,0,0,0,771138.4884NA9,3844312.329,1,Qt3a,2,-19.8027,2.5148399,0,1095340
732,QUDO,NA,2,2,1,0,0,0,0,0,0,0,0,0,771161.906,3844321.062,1,Qp,2,-18.7565994,1.59114,16,1085490
733,QUAG,2281,2,2,2,2,2,2,2,2,2,2,2,2,771116.2635,3844322.444,1,Qt3a,23,-21.2266006,5.6089902,21,1062120
734,QUDO,NA,2,2,2,2,2,2,2,2,2,2,1,1,771173.3808,3844324.745NA9,1,Qp,2,-17.8456001,3.3722899,9,1099830
735,QULO,1387,2,2,2,2,2,2,2,2,2,2,2,1,770972.9834,3844339.881,1,Qc,15,-22.2726002,5.6089902,21,1088740
736,QUAG,2280,2,2,2,2,2,2,2,2,2,2,2,2,771138.3734,3844354.0718NA,1,Qt3a,2,-21.3390007,4.7636399,3982,1088320
737,QUAG,1402,2,2,2,2,2,2,2,2,2,2,2,2,769632.2398,3844360.401,1,Qbf,15,-28.4542007,2.5148399,1,1101580
738,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,771155.4026NA9,3844360.5724NA,1,Qp,2,-20.3957996,4.05091,3980,1084700
739,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,771173.9253,3844360.9674NA,1,Qp,2,-17.4629002,8.1378403,0,1050840
740,QUAG,2284,2,2,2,2,2,2,2,2,2,2,2,2,770990.2219,3844363.044,1,Qp,15,-20.5035,5.6089902,2,1105110
741,QULO,183,1,1,2,2,2,2,2,2,1,0,0,0,771066.4406,3844367.206,1,Qf,15,-22.1926994,3.1798301,132,1104660
742,QULO,25,2,2,2,2,2,2,2,2,2,2,2,1,771078.9146,3844376.763,1,Qf,23,-20.7880001,4.7636399,2,1109890
743,QUAG,NA,2,2,2,2,2,2,2,2,2,2,2,2,769622.7721,3844373.624,1,Qbf,15,-27.5716991,2.5148399,1,1101530
744,QULO,136,2,2,2,2,2,2,2,2,2,2,2,2,770922.6688,3844375.162,1,Qc,8,-12.6164999,13.3512001,0,1046420
745,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,771227.3811NA9,3844376.0224NA,1,Qa,2,-17.0307999,7.0813498,0,1071090
746,QUAG,2279,2,2,2,2,2,2,2,1,1,0,0,0,771112.7896,3844381.265,1,Qp,23,-20.0004005,4.4923501,0,1103920
747,QULO,22,2,2,2,2,2,2,2,2,2,2,2,2,771055.3906,3844382.544,1,Qf,15,-20.7168999,5.6089902,11,1091780
748,QUAG,1367,2,2,2,2,2,2,2,2,2,2,2,2,769645.362,3844388.024,1,Qbf,15,-29.0189991,3.3722899,198,1100530
749,QULO,952,2,2,2,2,2,2,2,2,2,2,2,2,770783.3461,3844391,1,Qc,8,4.77426,14.4855003,1,1012040
750,QULO,135,2,2,2,2,2,2,2,2,2,2,2,2,770927.9625,3844391.559,1,Qc,15,-15.3899002,14.4855003,3,1024030
751,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,771232.5152,3844391.7338NA,1,Qp,2,-18.6177006,5.02004,0,1109890
752,QUDO,NA,2,2,2,2,2,2,2,2,2,2,2,2,771206.4451,3844393.2338NA,1,Qp,2,-16.8036003,7.0813498,0,1113610
753,QUAG,1391,2,2,2,2,2,2,2,2,2,2,2,1,769633.5329,3844393.237,1,Qbf,15,-28.0161991,2.5148399,2,1095150
754,QUAG,1380,2,2,2,2,2,2,2,2,2,2,2,2,769647.71695NA,3844393.737,1,Qbf,15,-29.1504993,3.3722899,198,1100530
